"","accession_all","Freq"
"17733","NR_145868.1",0
"17734","NR_171530.1",0
"17735","NR_115079.1",0
"17736","NR_117356.1",0
"17737","NR_029026.1",0
"17738","NR_029027.1",0
"17739","NR_027226.1",0
"17740","NR_026237.1",0
"17741","NR_181146.1",0
"17742","NR_178729.1",0
"17743","NR_181107.1",0
"17744","NR_133772.1",0
"17745","NR_116727.1",0
"17746","NR_181105.1",0
"17747","NR_117201.1",0
"17748","NR_189251.1",0
"17749","NR_109424.1",0
"17750","NR_180176.1",0
"17751","NR_042540.1",0
"17752","NR_156147.1",0
"17753","NR_109520.1",0
"17754","NR_159280.1",0
"17755","NR_165746.1",0
"17756","NR_109092.1",0
"17757","NR_165745.1",0
"17758","NR_042851.1",0
"17759","NR_114121.1",0
"17760","NR_132669.1",0
"17761","NR_044216.1",0
"17762","NR_125604.1",0
"17763","NR_159103.1",0
"17764","NR_170481.1",0
"17765","NR_178894.1",0
"17766","NR_180070.1",0
"17767","NR_042501.1",0
"17768","NR_159916.1",0
"17769","NR_044122.1",0
"17770","NR_108473.1",0
"17771","NR_025573.1",0
"17772","NR_043720.1",0
"17773","NR_116966.1",0
"17774","NR_112750.1",0
"17775","NR_133808.1",0
"17776","NR_028149.1",0
"17777","NR_029059.1",0
"17778","NR_118024.1",0
"17779","NR_134784.1",0
"17780","NR_116591.1",0
"17781","NR_165027.1",0
"17782","NR_043275.1",0
"17783","NR_043889.1",0
"17784","NR_179608.1",0
"17785","NR_043272.1",0
"17786","NR_180482.1",0
"17787","NR_136791.1",0
"17788","NR_174242.1",0
"17789","NR_115226.1",0
"17790","NR_133975.1",0
"17791","NR_199493.1",0
"17792","NR_146018.1",0
"17793","NR_040925.1",0
"17794","NR_074577.1",0
"17795","NR_180262.1",0
"17796","NR_134119.1",0
"17797","NR_149788.1",0
"17798","NR_042552.1",0
"17799","NR_134120.1",0
"17800","NR_153712.1",0
"17801","NR_158111.1",0
"17802","NR_179127.1",0
"17803","NR_179126.1",0
"17804","NR_148572.1",0
"17805","NR_148747.1",0
"17806","NR_179479.1",0
"17807","NR_112617.1",0
"17808","NR_152041.1",0
"17809","NR_170515.1",0
"17810","NR_170516.1",0
"17811","NR_028749.1",0
"17812","NR_115185.1",0
"17813","NR_170517.1",0
"17814","NR_170518.1",0
"17815","NR_170519.1",0
"17816","NR_170520.1",0
"17817","NR_170521.1",0
"17818","NR_170522.1",0
"17819","NR_170523.1",0
"17820","NR_170524.1",0
"17821","NR_112951.1",0
"17822","NR_179020.1",0
"17823","NR_170525.1",0
"17824","NR_170526.1",0
"17825","NR_170527.1",0
"17826","NR_036812.1",0
"17827","NR_115187.1",0
"17828","NR_170528.1",0
"17829","NR_112832.1",0
"17830","NR_170529.1",0
"17831","NR_042813.1",0
"17832","NR_114519.1",0
"17833","NR_028750.1",0
"17834","NR_115186.1",0
"17835","NR_170530.1",0
"17836","NR_028751.1",0
"17837","NR_152002.1",0
"17838","NR_170531.1",0
"17839","NR_116008.1",0
"17840","NR_112950.1",0
"17841","NR_179041.1",0
"17842","NR_108187.1",0
"17843","NR_028009.1",0
"17844","NR_177889.1",0
"17845","NR_177890.1",0
"17846","NR_041978.1",0
"17847","NR_111998.1",0
"17848","NR_114111.1",0
"17849","NR_114505.1",0
"17850","NR_114735.1",0
"17851","NR_116751.1",0
"17852","NR_179000.1",0
"17853","NR_115258.1",0
"17854","NR_026045.1",0
"17855","NR_116750.1",0
"17856","NR_119362.1",0
"17857","NR_116113.1",0
"17858","NR_116749.1",0
"17859","NR_116245.1",0
"17860","NR_116748.1",0
"17861","NR_178670.1",0
"17862","NR_116247.1",0
"17863","NR_041973.1",0
"17864","NR_118394.1",0
"17865","NR_118857.1",0
"17866","NR_119369.1",0
"17867","NR_116114.1",0
"17868","NR_043883.1",0
"17869","NR_116755.1",0
"17870","NR_116797.1",0
"17871","NR_178843.1",0
"17872","NR_116112.1",0
"17873","NR_116246.1",0
"17874","NR_201835.1",0
"17875","NR_199926.1",0
"17876","NR_200010.1",0
"17877","NR_179969.1",0
"17878","NR_181783.1",0
"17879","NR_178694.1",0
"17880","NR_118120.1",0
"17881","NR_118121.1",0
"17882","NR_116244.1",0
"17883","NR_116752.1",0
"17884","NR_044800.1",0
"17885","NR_119361.1",0
"17886","NR_104928.1",0
"17887","NR_119256.1",0
"17888","NR_116115.1",0
"17889","NR_118122.1",0
"17890","NR_025025.1",0
"17891","NR_180156.1",0
"17892","NR_179600.1",0
"17893","NR_113208.1",0
"17894","NR_165699.1",0
"17895","NR_041342.1",0
"17896","NR_074376.1",0
"17897","NR_134785.1",0
"17898","NR_043317.1",0
"17899","NR_113076.1",0
"17900","NR_112835.1",0
"17901","NR_041464.1",0
"17902","NR_041343.1",0
"17903","NR_119166.1",0
"17904","NR_179662.1",0
"17905","NR_181277.1",0
"17906","NR_179605.1",0
"17907","NR_179556.1",0
"17908","NR_178584.1",0
"17909","NR_181648.1",0
"17910","NR_112957.1",0
"17911","NR_113024.1",0
"17912","NR_180488.1",0
"17913","NR_180487.1",0
"17914","NR_180037.1",0
"17915","NR_180939.1",0
"17916","NR_163658.1",0
"17917","NR_133709.1",0
"17918","NR_180501.1",0
"17919","NR_159311.1",0
"17920","NR_113178.1",0
"17921","NR_180036.1",0
"17922","NR_042593.1",0
"17923","NR_118054.1",0
"17924","NR_178324.1",0
"17925","NR_152088.1",0
"17926","NR_164871.1",0
"17927","NR_025057.1",0
"17928","NR_114117.1",0
"17929","NR_116143.1",0
"17930","NR_118055.1",0
"17931","NR_026462.1",0
"17932","NR_116140.1",0
"17933","NR_118056.1",0
"17934","NR_179775.1",0
"17935","NR_108706.1",0
"17936","NR_117848.1",0
"17937","NR_125580.1",0
"17938","NR_171440.1",0
"17939","NR_175452.1",0
"17940","NR_145902.1",0
"17941","NR_165706.1",0
"17942","NR_178457.1",0
"17943","NR_133712.1",0
"17944","NR_043890.1",0
"17945","NR_118059.1",0
"17946","NR_175486.1",0
"17947","NR_180500.1",0
"17948","NR_025058.1",0
"17949","NR_114118.1",0
"17950","NR_116142.1",0
"17951","NR_118060.1",0
"17952","NR_178636.1",0
"17953","NR_178419.1",0
"17954","NR_181856.1",0
"17955","NR_041288.1",0
"17956","NR_113964.1",0
"17957","NR_145537.1",0
"17958","NR_029213.2",0
"17959","NR_116141.1",0
"17960","NR_118064.1",0
"17961","NR_169402.1",0
"17962","NR_178459.1",0
"17963","NR_180038.1",0
"17964","NR_112907.1",0
"17965","NR_113025.1",0
"17966","NR_146372.1",0
"17967","NR_025656.1",0
"17968","NR_118065.1",0
"17969","NR_137234.1",0
"17970","NR_148795.1",0
"17971","NR_146352.1",0
"17972","NR_024721.1",0
"17973","NR_118066.1",0
"17974","NR_116007.1",0
"17975","NR_165707.1",0
"17976","NR_178323.1",0
"17977","NR_180709.1",0
"17978","NR_042594.1",0
"17979","NR_136833.1",0
"17980","NR_146373.1",0
"17981","NR_043167.1",0
"17982","NR_118067.1",0
"17983","NR_178601.1",0
"17984","NR_178458.1",0
"17985","NR_043181.1",0
"17986","NR_118069.1",0
"17987","NR_112884.1",0
"17988","NR_112885.1",0
"17989","NR_112886.1",0
"17990","NR_112887.1",0
"17991","NR_112888.1",0
"17992","NR_114289.1",0
"17993","NR_175511.1",0
"17994","NR_175582.1",0
"17995","NR_175583.1",0
"17996","NR_175584.1",0
"17997","NR_152705.1",0
"17998","NR_179132.1",0
"17999","NR_179130.1",0
"18000","NR_146374.1",0
"18001","NR_146375.1",0
"18002","NR_029212.1",0
"18003","NR_112068.1",0
"18004","NR_118071.1",0
"18005","NR_042901.1",0
"18006","NR_118072.1",0
"18007","NR_027555.1",0
"18008","NR_074668.1",0
"18009","NR_118073.1",0
"18010","NR_042931.1",0
"18011","NR_102845.1",0
"18012","NR_115346.1",0
"18013","NR_156097.1",0
"18014","NR_178424.1",0
"18015","NR_180691.1",0
"18016","NR_180943.1",0
"18017","NR_137235.1",0
"18018","NR_116248.1",0
"18019","NR_156098.1",0
"18020","NR_043180.1",0
"18021","NR_115261.1",0
"18022","NR_025097.1",0
"18023","NR_118076.1",0
"18024","NR_181855.1",0
"18025","NR_041709.1",0
"18026","NR_044383.1",0
"18027","NR_118077.1",0
"18028","NR_043306.1",0
"18029","NR_175460.1",0
"18030","NR_137236.1",0
"18031","NR_117691.1",0
"18032","NR_164972.1",0
"18033","NR_164971.1",0
"18034","NR_134705.1",0
"18035","NR_041287.1",0
"18036","NR_113963.1",0
"18037","NR_029044.1",0
"18038","NR_118079.1",0
"18039","NR_028965.1",0
"18040","NR_118080.1",0
"18041","NR_027554.1",0
"18042","NR_118081.1",0
"18043","NR_136871.1",0
"18044","NR_027569.1",0
"18045","NR_118083.1",0
"18046","NR_029199.1",0
"18047","NR_074325.2",0
"18048","NR_178378.1",0
"18049","NR_175464.1",0
"18050","NR_156991.1",0
"18051","NR_116243.1",0
"18052","NR_026357.1",0
"18053","NR_042959.1",0
"18054","NR_028689.1",0
"18055","NR_184616.1",0
"18056","NR_179684.1",0
"18057","NR_041947.1",0
"18058","NR_041757.1",0
"18059","NR_116133.1",0
"18060","NR_118396.1",0
"18061","NR_102856.1",0
"18062","NR_114462.1",0
"18063","NR_041756.1",0
"18064","NR_114465.1",0
"18065","NR_116134.1",0
"18066","NR_117497.1",0
"18067","NR_041758.1",0
"18068","NR_114464.1",0
"18069","NR_117498.1",0
"18070","NR_118397.1",0
"18071","NR_042120.1",0
"18072","NR_114463.1",0
"18073","NR_114518.1",0
"18074","NR_043752.1",0
"18075","NR_028973.1",0
"18076","NR_109656.1",0
"18077","NR_118410.1",0
"18078","NR_148815.1",0
"18079","NR_112171.1",0
"18080","NR_113323.1",0
"18081","NR_119066.1",0
"18082","NR_179687.1",0
"18083","NR_104696.1",0
"18084","NR_119036.1",0
"18085","NR_112173.1",0
"18086","NR_113140.1",0
"18087","NR_104812.1",0
"18088","NR_115794.1",0
"18089","NR_115795.1",0
"18090","NR_115796.1",0
"18091","NR_115797.1",0
"18092","NR_115798.1",0
"18093","NR_117174.1",0
"18094","NR_118732.2",0
"18095","NR_165012.1",0
"18096","NR_151998.1",0
"18097","NR_199494.1",0
"18098","NR_179616.1",0
"18099","NR_157753.1",0
"18100","NR_044342.1",0
"18101","NR_151926.1",0
"18102","NR_042716.1",0
"18103","NR_115553.1",0
"18104","NR_163657.1",0
"18105","NR_179999.1",0
"18106","NR_026424.1",0
"18107","NR_042715.1",0
"18108","NR_113863.1",0
"18109","NR_115554.1",0
"18110","NR_121706.1",0
"18111","NR_025857.1",0
"18112","NR_113864.1",0
"18113","NR_181353.1",0
"18114","NR_137359.1",0
"18115","NR_148324.1",0
"18116","NR_180235.1",0
"18117","NR_180955.1",0
"18118","NR_178336.1",0
"18119","NR_116400.1",0
"18120","NR_180921.1",0
"18121","NR_178283.1",0
"18122","NR_108571.1",0
"18123","NR_024658.1",0
"18124","NR_149299.1",0
"18125","NR_114276.1",0
"18126","NR_116401.1",0
"18127","NR_133809.1",0
"18128","NR_153730.1",0
"18129","NR_026456.1",0
"18130","NR_114145.1",0
"18131","NR_119264.1",0
"18132","NR_180120.1",0
"18133","NR_115343.1",0
"18134","NR_104533.1",0
"18135","NR_179511.1",0
"18136","NR_178860.1",0
"18137","NR_181904.1",0
"18138","NR_170512.1",0
"18139","NR_025714.1",0
"18140","NR_043810.1",0
"18141","NR_157005.1",0
"18142","NR_157668.1",0
"18143","NR_043733.1",0
"18144","NR_108224.1",0
"18145","NR_164949.1",0
"18146","NR_116733.1",0
"18147","NR_165667.1",0
"18148","NR_201836.1",0
"18149","NR_029129.1",0
"18150","NR_113865.1",0
"18151","NR_028784.1",0
"18152","NR_041238.1",0
"18153","NR_114060.1",0
"18154","NR_145640.1",0
"18155","NR_170474.1",0
"18156","NR_180922.1",0
"18157","NR_109093.1",0
"18158","NR_159184.1",0
"18159","NR_170475.1",0
"18160","NR_134121.1",0
"18161","NR_157768.1",0
"18162","NR_044922.1",0
"18163","NR_041234.1",0
"18164","NR_113921.1",0
"18165","NR_024866.2",0
"18166","NR_025093.1",0
"18167","NR_178261.1",0
"18168","NR_116836.1",0
"18169","NR_175473.1",0
"18170","NR_132714.1",0
"18171","NR_179420.1",0
"18172","NR_148272.1",0
"18173","NR_178693.1",0
"18174","NR_026457.1",0
"18175","NR_114120.1",0
"18176","NR_164905.1",0
"18177","NR_180515.1",0
"18178","NR_109506.1",0
"18179","NR_179754.1",0
"18180","NR_044021.1",0
"18181","NR_135883.1",0
"18182","NR_180117.1",0
"18183","NR_134122.1",0
"18184","NR_028968.1",0
"18185","NR_113939.1",0
"18186","NR_180971.1",0
"18187","NR_118463.1",0
"18188","NR_179972.1",0
"18189","NR_042714.1",0
"18190","NR_119238.1",0
"18191","NR_159160.1",0
"18192","NR_149253.1",0
"18193","NR_117441.1",0
"18194","NR_199495.1",0
"18195","NR_117275.1",0
"18196","NR_169472.1",0
"18197","NR_043887.1",0
"18198","NR_171415.1",0
"18199","NR_171543.1",0
"18200","NR_175428.1",0
"18201","NR_175565.1",0
"18202","NR_025858.1",0
"18203","NR_113663.1",0
"18204","NR_108178.1",0
"18205","NR_042359.1",0
"18206","NR_042713.1",0
"18207","NR_113662.1",0
"18208","NR_115555.1",0
"18209","NR_119265.1",0
"18210","NR_119266.1",0
"18211","NR_174336.1",0
"18212","NR_029038.1",0
"18213","NR_025218.1",0
"18214","NR_114881.1",0
"18215","NR_178492.1",0
"18216","NR_201837.1",0
"18217","NR_179091.1",0
"18218","NR_036836.1",0
"18219","NR_109058.1",0
"18220","NR_118046.1",0
"18221","NR_146681.1",0
"18222","NR_026287.1",0
"18223","NR_115628.1",0
"18224","NR_144571.1",0
"18225","NR_144572.1",0
"18226","NR_042012.1",0
"18227","NR_112098.1",0
"18228","NR_178887.1",0
"18229","NR_042013.1",0
"18230","NR_112099.1",0
"18231","NR_112135.1",0
"18232","NR_042014.1",0
"18233","NR_112100.1",0
"18234","NR_112140.1",0
"18235","NR_040862.1",0
"18236","NR_112101.1",0
"18237","NR_179366.1",0
"18238","NR_179367.1",0
"18239","NR_158079.1",0
"18240","NR_145911.1",0
"18241","NR_113386.1",0
"18242","NR_159259.1",0
"18243","NR_112828.1",0
"18244","NR_112827.1",0
"18245","NR_144573.1",0
"18246","NR_163627.1",0
"18247","NR_116427.1",0
"18248","NR_173626.1",0
"18249","NR_136441.1",0
"18250","NR_147729.1",0
"18251","NR_136460.1",0
"18252","NR_189229.1",0
"18253","NR_042825.1",0
"18254","NR_116936.1",0
"18255","NR_159241.1",0
"18256","NR_041444.1",0
"18257","NR_114012.1",0
"18258","NR_157628.1",0
"18259","NR_134123.1",0
"18260","NR_189255.1",0
"18261","NR_181099.1",0
"18262","NR_180212.1",0
"18263","NR_149807.1",0
"18264","NR_153676.1",0
"18265","NR_178497.1",0
"18266","NR_180033.1",0
"18267","NR_180707.1",0
"18268","NR_044238.1",0
"18269","NR_180404.1",0
"18270","NR_179788.1",0
"18271","NR_179624.1",0
"18272","NR_159237.1",0
"18273","NR_028708.1",0
"18274","NR_108140.1",0
"18275","NR_104806.1",0
"18276","NR_114874.1",0
"18277","NR_116986.1",0
"18278","NR_117156.1",0
"18279","NR_117157.2",0
"18280","NR_112058.1",0
"18281","NR_116983.1",0
"18282","NR_118969.1",0
"18283","NR_043022.2",0
"18284","NR_025143.1",0
"18285","NR_116984.1",0
"18286","NR_179880.1",0
"18287","NR_159183.1",0
"18288","NR_197663.1",0
"18289","NR_118469.1",0
"18290","NR_116288.1",0
"18291","NR_043956.1",0
"18292","NR_134124.1",0
"18293","NR_041397.1",0
"18294","NR_157658.1",0
"18295","NR_175497.1",0
"18296","NR_025546.1",0
"18297","NR_025427.1",0
"18298","NR_043463.1",0
"18299","NR_156941.1",0
"18300","NR_169349.1",0
"18301","NR_116976.1",0
"18302","NR_113279.1",0
"18303","NR_132302.1",0
"18304","NR_148318.1",0
"18305","NR_116812.1",0
"18306","NR_197689.1",0
"18307","NR_044411.1",0
"18308","NR_028642.1",0
"18309","NR_113871.1",0
"18310","NR_178505.1",0
"18311","NR_156904.1",0
"18312","NR_171485.1",0
"18313","NR_158110.1",0
"18314","NR_181525.1",0
"18315","NR_149241.1",0
"18316","NR_180134.1",0
"18317","NR_026381.1",0
"18318","NR_113743.1",0
"18319","NR_149242.1",0
"18320","NR_041887.1",0
"18321","NR_178674.1",0
"18322","NR_116484.1",0
"18323","NR_116820.1",0
"18324","NR_180853.1",0
"18325","NR_180854.1",0
"18326","NR_116844.1",0
"18327","NR_041653.1",0
"18328","NR_109612.1",0
"18329","NR_179104.1",0
"18330","NR_146351.1",0
"18331","NR_181139.1",0
"18332","NR_181687.1",0
"18333","NR_108379.1",0
"18334","NR_108463.1",0
"18335","NR_112793.1",0
"18336","NR_114324.1",0
"18337","NR_114323.1",0
"18338","NR_108385.1",0
"18339","NR_159131.1",0
"18340","NR_157620.1",0
"18341","NR_178658.1",0
"18342","NR_043933.1",0
"18343","NR_104534.1",0
"18344","NR_158085.1",0
"18345","NR_109750.1",0
"18346","NR_044119.1",0
"18347","NR_201838.1",0
"18348","NR_117543.1",0
"18349","NR_109730.1",0
"18350","NR_181377.1",0
"18351","NR_151928.1",0
"18352","NR_146682.1",0
"18353","NR_113077.1",0
"18354","NR_041626.1",0
"18355","NR_113078.1",0
"18356","NR_041627.1",0
"18357","NR_115804.1",0
"18358","NR_165732.1",0
"18359","NR_157647.1",0
"18360","NR_026116.1",0
"18361","NR_152093.1",0
"18362","NR_180595.1",0
"18363","NR_136870.1",0
"18364","NR_115018.1",0
"18365","NR_171523.1",0
"18366","NR_171450.1",0
"18367","NR_173619.1",0
"18368","NR_115075.1",0
"18369","NR_041961.1",0
"18370","NR_074191.1",0
"18371","NR_042624.1",0
"18372","NR_146371.1",0
"18373","NR_178810.1",0
"18374","NR_133042.1",0
"18375","NR_029138.1",0
"18376","NR_180992.1",0
"18377","NR_169453.1",0
"18378","NR_174234.1",0
"18379","NR_147756.1",0
"18380","NR_044576.1",0
"18381","NR_178691.1",0
"18382","NR_173524.1",0
"18383","NR_181596.1",0
"18384","NR_043591.1",0
"18385","NR_169478.1",0
"18386","NR_042260.1",0
"18387","NR_074647.1",0
"18388","NR_201839.1",0
"18389","NR_201840.1",0
"18390","NR_201841.1",0
"18391","NR_201842.1",0
"18392","NR_201843.1",0
"18393","NR_158131.1",0
"18394","NR_113006.1",0
"18395","NR_181409.1",0
"18396","NR_025814.1",0
"18397","NR_180549.1",0
"18398","NR_043955.1",0
"18399","NR_043954.1",0
"18400","NR_134813.1",0
"18401","NR_180785.1",0
"18402","NR_180437.1",0
"18403","NR_041667.1",0
"18404","NR_112903.1",0
"18405","NR_113328.1",0
"18406","NR_176790.1",0
"18407","NR_176791.1",0
"18408","NR_177753.1",0
"18409","NR_173689.1",0
"18410","NR_116858.1",0
"18411","NR_024850.1",0
"18412","NR_179804.1",0
"18413","NR_179716.1",0
"18414","NR_108180.1",0
"18415","NR_179607.1",0
"18416","NR_180704.1",0
"18417","NR_180551.1",0
"18418","NR_163613.1",0
"18419","NR_156812.1",0
"18420","NR_109599.1",0
"18421","NR_117374.1",0
"18422","NR_117535.1",0
"18423","NR_116565.1",0
"18424","NR_029105.1",0
"18425","NR_074262.1",0
"18426","NR_180859.1",0
"18427","NR_163660.1",0
"18428","NR_184613.1",0
"18429","NR_036934.1",0
"18430","NR_114338.1",0
"18431","NR_114675.1",0
"18432","NR_181419.1",0
"18433","NR_148601.1",0
"18434","NR_148602.1",0
"18435","NR_112013.1",0
"18436","NR_027550.1",0
"18437","NR_074158.1",0
"18438","NR_109626.1",0
"18439","NR_044474.1",0
"18440","NR_175491.1",0
"18441","NR_180693.1",0
"18442","NR_125641.1",0
"18443","NR_042880.1",0
"18444","NR_118656.1",0
"18445","NR_042881.1",0
"18446","NR_042882.1",0
"18447","NR_118747.1",0
"18448","NR_042883.1",0
"18449","NR_118749.1",0
"18450","NR_041809.1",0
"18451","NR_115137.1",0
"18452","NR_041811.1",0
"18453","NR_115136.1",0
"18454","NR_041810.1",0
"18455","NR_115138.1",0
"18456","NR_118436.1",0
"18457","NR_118750.1",0
"18458","NR_042888.1",0
"18459","NR_118748.1",0
"18460","NR_042889.1",0
"18461","NR_118658.1",0
"18462","NR_174222.1",0
"18463","NR_133883.1",0
"18464","NR_042369.1",0
"18465","NR_153670.1",0
"18466","NR_108221.1",0
"18467","NR_121691.1",0
"18468","NR_041254.1",0
"18469","NR_201844.1",0
"18470","NR_201845.1",0
"18471","NR_115158.1",0
"18472","NR_118835.1",0
"18473","NR_025765.1",0
"18474","NR_173543.1",0
"18475","NR_114335.1",0
"18476","NR_179293.1",0
"18477","NR_125563.1",0
"18478","NR_043148.1",0
"18479","NR_042190.1",0
"18480","NR_114977.1",0
"18481","NR_114790.2",0
"18482","NR_042233.1",0
"18483","NR_112541.1",0
"18484","NR_114978.1",0
"18485","NR_147709.1",0
"18486","NR_026276.1",0
"18487","NR_112064.1",0
"18488","NR_042445.1",0
"18489","NR_025200.1",0
"18490","NR_108993.1",0
"18491","NR_104827.1",0
"18492","NR_114619.1",0
"18493","NR_117702.1",0
"18494","NR_043658.1",0
"18495","NR_042900.1",0
"18496","NR_118115.1",0
"18497","NR_125539.1",0
"18498","NR_159925.1",0
"18499","NR_159926.1",0
"18500","NR_044980.1",0
"18501","NR_116045.1",0
"18502","NR_118295.1",0
"18503","NR_026046.1",0
"18504","NR_116046.1",0
"18505","NR_118291.1",0
"18506","NR_118292.1",0
"18507","NR_115173.1",0
"18508","NR_118224.1",0
"18509","NR_118228.1",0
"18510","NR_037102.1",0
"18511","NR_041971.1",0
"18512","NR_112556.1",0
"18513","NR_116341.1",0
"18514","NR_118226.1",0
"18515","NR_118227.1",0
"18516","NR_118855.1",0
"18517","NR_119367.1",0
"18518","NR_116047.1",0
"18519","NR_178697.1",0
"18520","NR_025316.1",0
"18521","NR_116044.1",0
"18522","NR_118225.1",0
"18523","NR_153752.1",0
"18524","NR_179731.1",0
"18525","NR_159083.1",0
"18526","NR_159084.1",0
"18527","NR_159085.1",0
"18528","NR_159086.1",0
"18529","NR_159255.1",0
"18530","NR_180340.1",0
"18531","NR_180062.1",0
"18532","NR_181464.1",0
"18533","NR_026047.1",0
"18534","NR_114704.1",0
"18535","NR_116048.1",0
"18536","NR_118293.1",0
"18537","NR_118294.1",0
"18538","NR_179912.1",0
"18539","NR_042057.1",0
"18540","NR_041640.1",0
"18541","NR_042623.1",0
"18542","NR_043290.1",0
"18543","NR_042232.1",0
"18544","NR_075029.1",0
"18545","NR_042087.1",0
"18546","NR_115654.1",0
"18547","NR_043291.2",0
"18548","NR_025388.1",0
"18549","NR_029136.1",0
"18550","NR_113922.1",0
"18551","NR_042058.1",0
"18552","NR_041458.1",0
"18553","NR_042401.1",0
"18554","NR_028977.1",0
"18555","NR_113880.1",0
"18556","NR_044339.1",0
"18557","NR_159893.1",0
"18558","NR_044382.1",0
"18559","NR_144597.1",0
"18560","NR_199967.1",0
"18561","NR_025536.1",0
"18562","NR_113717.1",0
"18563","NR_104917.1",0
"18564","NR_180300.1",0
"18565","NR_178721.1",0
"18566","NR_042446.1",0
"18567","NR_173497.1",0
"18568","NR_117785.1",0
"18569","NR_145654.1",0
"18570","NR_148294.1",0
"18571","NR_044381.1",0
"18572","NR_117878.1",0
"18573","NR_042323.1",0
"18574","NR_164993.1",0
"18575","NR_180132.1",0
"18576","NR_180020.1",0
"18577","NR_025534.1",0
"18578","NR_173499.1",0
"18579","NR_173498.1",0
"18580","NR_041507.1",0
"18581","NR_134786.1",0
"18582","NR_042601.1",0
"18583","NR_145560.1",0
"18584","NR_181539.1",0
"18585","NR_197685.1",0
"18586","NR_181421.1",0
"18587","NR_181181.1",0
"18588","NR_173503.1",0
"18589","NR_173500.1",0
"18590","NR_173504.1",0
"18591","NR_181180.1",0
"18592","NR_179485.1",0
"18593","NR_041374.1",0
"18594","NR_109023.1",0
"18595","NR_108685.1",0
"18596","NR_134125.1",0
"18597","NR_116376.1",0
"18598","NR_132722.1",0
"18599","NR_042604.1",0
"18600","NR_169480.1",0
"18601","NR_042133.1",0
"18602","NR_074519.1",0
"18603","NR_113584.1",0
"18604","NR_173502.1",0
"18605","NR_042204.1",0
"18606","NR_149285.1",0
"18607","NR_149278.1",0
"18608","NR_199968.1",0
