"","rad_dada2_accession_all","Freq"
"37903","BC751_RS08185",0
"37904","BC751_RS10415",0
"37905","BC751_RS19580",0
"37906","BC751_RS19830",0
"37907","L6651_RS00645",0
"37908","L6651_RS03755",0
"37909","L6651_RS06380",0
"37910","L6651_RS07280",0
"37911","HMPREF0591_RS14215",0
"37912","ATL31_RS15740",0
"37913","AL072_RS05055",0
"37914","AL072_RS06325",0
"37915","AL072_RS14165",0
"37916","AL072_RS15850",0
"37917","AL072_RS19460",0
"37918","AL072_RS22630",0
"37919","AL072_RS26500",0
"37920","AL072_RS28065",0
"37921","AL072_RS31295",0
"37922","JOD47_RS10935",0
"37923","JOD47_RS10955",0
"37924","JOD47_RS14745",0
"37925","OCU87_RS00105",0
"37926","OCU87_RS00130",0
"37927","OCU87_RS01500",0
"37928","OCU87_RS01520",0
"37929","OCU87_RS02965",0
"37930","OCU87_RS03395",0
"37931","OCU87_RS14575",0
"37932","OCU87_RS15205",0
"37933","OCU87_RS15220",0
"37934","OCU87_RS15235",0
"37935","OCU87_RS15250",0
"37936","OCU87_RS16215",0
"37937","OCU87_RS16730",0
"37938","OCU87_RS16745",0
"37939","OCU87_RS16760",0
"37940","BUB23_RS26325",0
"37941","D7D52_RS37180",0
"37942","RR45_RS10785",0
"37943","Megvenef_RS01380",0
"37944","ADINL_RS13335",0
"37945","AZF37_RS07620",0
"37946","AZF37_RS08045",0
"37947","VB264_RS10085",0
"37948","VB264_RS24815",0
"37949","BN1132_RS12125",0
"37950","ACNQGH_RS21715",0
"37951","ACNQGH_RS21820",0
"37952","G1C94_RS06800",0
"37953","AWC25_RS15565",0
"37954","QQL14_RS00810",0
"37955","ACF9IK_RS04745",0
"37956","ACF9IK_RS05110",0
"37957","ACF9IK_RS06180",0
"37958","ACF9IK_RS06650",0
"37959","ACF9IK_RS09765",0
"37960","ACF9IK_RS11230",0
"37961","ACF9IK_RS11815",0
"37962","ACF9IK_RS15975",0
"37963","ACF9IK_RS22670",0
"37964","ACF9IK_RS23715",0
"37965","ACF9IK_RS24005",0
"37966","GA0061094_RS21290",0
"37967","GA0061094_RS19140",0
"37968","GA0061094_RS21555",0
"37969","GA0061094_RS19635",0
"37970","GA0061094_RS22230",0
"37971","GA0061094_RS20985",0
"37972","YC6258_RS08515",0
"37973","YC6258_RS19980",0
"37974","YC6258_RS24095",0
"37975","YC6258_RS25140",0
"37976","BQ5796_RS02255",0
"37977","BQ5796_RS03155",0
"37978","BQ5796_RS03650",0
"37979","BQ5796_RS08625",0
"37980","BQ5796_RS15705",0
"37981","BQ5796_RS15960",0
"37982","BQ5796_RS17150",0
"37983","ACFOYW_RS16430",0
"37984","FPG3_RS02405",0
"37985","FPG3_RS04010",0
"37986","FPG3_RS04650",0
"37987","FPG3_RS06355",0
"37988","FPG3_RS09810",0
"37989","FPG3_RS10700",0
"37990","FHX41_RS04775",0
"37991","FHX41_RS08430",0
"37992","FHX41_RS12590",0
"37993","FHX41_RS13210",0
"37994","FHX41_RS16095",0
"37995","FHX41_RS17530",0
"37996","H3H51_RS21070",0
"37997","CAQUA_RS02330",0
"37998","CAQUA_RS08490",0
"37999","CAQUA_RS10730",0
"38000","CAP2UW1_RS11335",0
"38001","CAP2UW1_RS19885",0
"38002","F506_RS01980",0
"38003","F506_RS19520",0
"38004","CLV46_RS02820",0
"38005","FXF60_RS16270",0
"38006","ACI48O_RS19570",0
"38007","ACI48O_RS21090",0
"38008","ACI48O_RS21385",0
"38009","ACI48O_RS22630",0
"38010","ACI48O_RS22755",0
"38011","BBUBOL26_RS02490",0
"38012","PTSHG_RS08950",0
"38013","ASN18_RS06495",0
"38014","ABD709_RS21315",0
"38015","AAGD48_RS01900",0
"38016","J0X13_RS15555",0
"38017","ACFOPX_RS08330",0
"38018","T1L09_RS00005",0
"38019","T1L09_RS02190",0
"38020","QUE23_RS05460",0
"38021","QUE23_RS06210",0
"38022","AArc1_RS01915",0
"38023","AArc1_RS09640",0
"38024","AArc1_RS17660",0
"38025","RT717_RS20300",0
"38026","RT717_RS28130",0
"38027","JNB85_RS30370",0
"38028","JIN83_RS16565",0
"38029","CLV27_RS08450",0
"38030","HDA36_RS09895",0
"38031","HDA36_RS13455",0
"38032","HDA36_RS15210",0
"38033","HDA36_RS18515",0
"38034","HDA36_RS19130",0
"38035","A9D35_RS03860",0
"38036","A9D35_RS06295",0
"38037","A9D35_RS06860",0
"38038","A9D35_RS14720",0
"38039","NWP25_RS04620",0
"38040","ABD060_RS13395",0
"38041","Bmayo_RS02130",0
"38042","CP49_RS37625",0
"38043","FQV27_RS18585",0
"38044","BUA24_RS11440",0
"38045","RHOSA_RS0116035",0
"38046","BN3912_RS07115",0
"38047","BDGL_rRNA16S0001",0
"38048","BDGL_rRNA16S0002",0
"38049","ACFPPD_RS08310",0
"38050","ACFPPD_RS14900",0
"38051","ACFPPD_RS15225",0
"38052","ACFPPD_RS17380",0
"38053","DFR46_RS11630",0
"38054","EJP82_RS07680",0
"38055","EJP82_RS27210",0
"38056","EJP82_RS27760",0
"38057","H141_RS0112965",0
"38058","H141_RS0119605",0
"38059","EDC50_RS16175",0
"38060","FSU_RS05255",0
"38061","FSU_RS09270",0
"38062","FSU_RS11610",0
"38063","ACOQOE_RS00795",0
"38064","ACOQOE_RS02500",0
"38065","ACOQOE_RS02795",0
"38066","ACOQOE_RS14675",0
"38067","ACOQOE_RS14895",0
"38068","VQ048_RS09565",0
"38069","VQ048_RS11755",0
"38070","G406_RS0107725",0
"38071","BM371_RS20245",0
"38072","F458_RS0104155",0
"38073","F458_RS0108275",0
"38074","F458_RS0112135",0
"38075","F458_RS0114975",0
"38076","F458_RS0116970",0
"38077","J7654_RS04550",0
"38078","J7654_RS09180",0
"38079","ACFOSS_RS16750",0
"38080","F3N42_RS12110",0
"38081","G6N30_RS02045",0
"38082","G6N30_RS06585",0
"38083","I5M07_RS15870",0
"38084","KY501_RS52600",0
"38085","LEGAS_RS06890",0
"38086","LEGAS_RS08280",0
"38087","LEGAS_RS08810",0
"38088","LEGAS_RS09625",0
"38089","BLU33_RS18475",0
"38090","BLU33_RS21420",0
"38091","ACZ5BH_RS03290",0
"38092","CRO56_RS09585",0
"38093","CRO56_RS00005",0
"38094","CRO56_RS22315",0
"38095","CRO56_RS22375",0
"38096","LXT12_RS26565",0
"38097","E5334_RS00015",0
"38098","LX92_RS04300",0
"38099","LX92_RS21080",0
"38100","KEM09_RS21715",0
"38101","EK403_RS16690",0
"38102","AAGD93_RS00185",0
"38103","BR02_RS0106160",0
"38104","BR02_RS0107175",0
"38105","BR02_RS0110655",0
"38106","BR02_RS0111255",0
"38107","BR02_RS0113135",0
"38108","A3EM_RS0124680",0
"38109","A3EM_RS0135740",0
"38110","LOK78_RS16320",0
"38111","ACFQGL_RS32105",0
"38112","T8T98_RS02350",0
"38113","FFA01_RS15615",0
"38114","KJS59_RS25160",0
"38115","DWB85_RS19170",0
"38116","DWB85_RS19255",0
"38117","IMT31_RS02915",0
"38118","IMT31_RS11795",0
"38119","ATR_RS02695",0
"38120","ATR_RS07260",0
"38121","ATR_RS08380",0
"38122","ATR_RS09070",0
"38123","ATR_RS09425",0
"38124","ACHZBF_RS15305",0
"38125","ACHZBF_RS15335",0
"38126","B4O97_RS19045",0
"38127","GP480_RS00180",0
"38128","WMO44_RS14870",0
"38129","WMO44_RS14975",0
"38130","LC20001_RS03040",0
"38131","LC20001_RS03380",0
"38132","LC20001_RS09365",0
"38133","LC20001_RS10275",0
"38134","LC20001_RS13180",0
"38135","G514_RS0112500",0
"38136","AMOL_RS00775",0
"38137","AMOL_RS00940",0
"38138","AMOL_RS01185",0
"38139","AMOL_RS10035",0
"38140","AMOL_RS11720",0
"38141","AMOL_RS13605",0
"38142","OCU50_RS00110",0
"38143","OCU50_RS01500",0
"38144","OCU50_RS02650",0
"38145","OCU50_RS12340",0
"38146","OCU50_RS12365",0
"38147","OCU50_RS12380",0
"38148","OCU50_RS13625",0
"38149","OCU50_RS13650",0
"38150","OCU50_RS13670",0
"38151","OCU50_RS13970",0
"38152","OCU50_RS13985",0
"38153","OCU50_RS14190",0
"38154","OCU50_RS17150",0
"38155","ACFEMD_RS21985",0
"38156","N803_RS00005",0
"38157","G328_RS0107080",0
"38158","G328_RS0109105",0
"38159","G328_RS15565",0
"38160","ACM55F_RS18690",0
"38161","GA0111570_RS17190",0
"38162","GA0111570_RS14520",0
"38163","A3G1_RS0112595",0
"38164","A3G1_RS0113640",0
"38165","A3G1_RS0117535",0
"38166","A3G1_RS0117665",0
"38167","A3G1_RS0131185",0
"38168","EWV35_RS13080",0
"38169","G326_RS09325",0
"38170","G326_RS0108425",0
"38171","G326_RS09625",0
"38172","G326_RS09640",0
"38173","G326_RS09665",0
"38174","G326_RS0109155",0
"38175","ELD05_RS01405",0
"38176","ELD05_RS02030",0
"38177","ELD05_RS04865",0
"38178","DKK67_RS21420",0
"38179","GWI72_RS19870",0
"38180","EUA94_RS21935",0
"38181","P3T48_RS03095",0
"38182","RNA01_RS22730",0
"38183","K6J74_RS03875",0
"38184","K6J74_RS03890",0
"38185","CEF14_RS11690",0
"38186","CEF14_RS13225",0
"38187","CEF14_RS13290",0
"38188","CEF14_RS13630",0
"38189","CEF14_RS13690",0
"38190","CEF14_RS13990",0
"38191","CEF14_RS14100",0
"38192","CEF14_RS15015",0
"38193","CEF14_RS16080",0
"38194","CEF14_RS16510",0
"38195","CEF14_RS16530",0
"38196","CEF14_RS17305",0
"38197","ABXG83_RS13200",0
"38198","CLV43_RS46895",0
"38199","EV644_RS26030",0
"38200","EV644_RS43825",0
"38201","EV644_RS44240",0
"38202","GST15_RS06835",0
"38203","MCC_RS05380",0
"38204","HW554_RS20075",0
"38205","NQ499_RS00725",0
"38206","NQ499_RS00745",0
"38207","NQ499_RS02480",0
"38208","NQ499_RS03240",0
"38209","NQ499_RS04820",0
"38210","NQ499_RS09190",0
"38211","NQ499_RS12490",0
"38212","NQ499_RS12505",0
"38213","NQ499_RS12525",0
"38214","MKK62_RS00930",0
"38215","MKK62_RS22975",0
"38216","HYG87_RS08140",0
"38217","HYG87_RS08960",0
"38218","EV186_RS38635",0
"38219","BR69_RS0100005",0
"38220","BR69_RS0117105",0
"38221","BR69_RS20145",0
"38222","BR69_RS0110675",0
"38223","BR69_RS0111165",0
"38224","BR69_RS0112830",0
"38225","SAR116_RS09935",0
"38226","H9628_RS11605",0
"38227","HGKM_RS00005",0
"38228","HGKM_RS08610",0
"38229","P0S91_RS00220",0
"38230","P0S91_RS11120",0
"38231","H3L93_RS00470",0
"38232","H3L93_RS01365",0
"38233","H3L93_RS12005",0
"38234","H3L93_RS12785",0
"38235","ACFQU0_RS16850",0
"38236","GPA27_RS27775",0
"38237","H3L96_RS02245",0
"38238","H3L96_RS02955",0
"38239","H3L96_RS07815",0
"38240","H3L96_RS11315",0
"38241","EAS64_RS42810",0
"38242","EAS64_RS23875",0
"38243","EAS64_RS43025",0
"38244","EAS64_RS43050",0
"38245","C2I19_RS20510",0
"38246","C2I19_RS16065",0
"38247","C2I19_RS16240",0
"38248","ACYVLJ_RS25165",0
"38249","ACYVLJ_RS45325",0
"38250","ACYVLJ_RS47880",0
"38251","ACYVLJ_RS47925",0
"38252","ACYVLJ_RS47930",0
"38253","AAGD50_RS01005",0
"38254","GFD30_RS22680",0
"38255","GFD30_RS23795",0
"38256","GFD30_RS26020",0
"38257","QVZ41_RS10420",0
"38258","GO495_RS31850",0
"38259","GO495_RS31885",0
"38260","GO495_RS31925",0
"38261","XSR1_RS03415",0
"38262","AB1N67_RS00785",0
"38263","AB1N67_RS03220",0
"38264","AB1N67_RS08645",0
"38265","AB1N67_RS18985",0
"38266","AB1N67_RS21095",0
"38267","AB1N67_RS22355",0
"38268","G5V65_RS21380",0
"38269","RYJ27_RS03930",0
"38270","J4P68_RS14580",0
"38271","B5D39_RS13030",0
"38272","B5D39_RS10820",0
"38273","B5D39_RS11360",0
"38274","IIF7_RS20250",0
"38275","IIF7_RS20555",0
"38276","IIF7_RS20670",0
"38277","BW990_RS20740",0
"38278","DU000_RS10575",0
"38279","DU000_RS10600",0
"38280","NA11_RS43500",0
"38281","BS329_RS40150",0
"38282","BMZ01_RS10915",0
"38283","BMZ01_RS09280",0
"38284","B3C1_RS19150",0
"38285","Q394_RS0113600",0
"38286","Q394_RS0113925",0
"38287","Q394_RS20940",0
"38288","E1742_RS14815",0
"38289","E1742_RS14895",0
"38290","E1742_RS14935",0
"38291","E1742_RS19730",0
"38292","E1742_RS19850",0
"38293","E1742_RS19920",0
"38294","E1742_RS23815",0
"38295","OL444_RS31735",0
"38296","EOV43_RS01030",0
"38297","EOV43_RS01050",0
"38298","EOV43_RS03985",0
"38299","EOV43_RS05670",0
"38300","EOV43_RS08990",0
"38301","EOV43_RS11645",0
"38302","FRD00_RS04525",0
"38303","FRD00_RS09810",0
"38304","FRD00_RS29085",0
"38305","JX360_RS16970",0
"38306","GD748_RS19340",0
"38307","GD748_RS17990",0
"38308","IEW34_RS30110",0
"38309","HH308_RS29210",0
"38310","CONE_RS00875",0
"38311","CONE_RS01005",0
"38312","CONE_RS02910",0
"38313","AFE_RS01820",0
"38314","AFE_RS14145",0
"38315","BLU74_RS18325",0
"38316","BLU74_RS18255",0
"38317","BLU74_RS03475",0
"38318","Electrica_RS02135",0
"38319","Electrica_RS05790",0
"38320","Electrica_RS20530",0
"38321","Electrica_RS22085",0
"38322","Electrica_RS23875",0
"38323","Electrica_RS24080",0
"38324","Electrica_RS24510",0
"38325","Electrica_RS24935",0
"38326","GYK50_RS00570",0
"38327","GYK50_RS00595",0
"38328","GYK50_RS01380",0
"38329","GYK50_RS01405",0
"38330","GYK50_RS09645",0
"38331","MUN85_RS12470",0
"38332","H561_RS0120150",0
"38333","AAIA72_RS00005",0
"38334","AAIA72_RS04170",0
"38335","AAIA72_RS14010",0
"38336","IEV16_RS00005",0
"38337","IEV16_RS05740",0
"38338","Taqua_RS10070",0
"38339","Taqua_RS10095",0
"38340","F0R75_RS01890",0
"38341","F0R75_RS06510",0
"38342","F0R75_RS09225",0
"38343","ACF3NP_RS00580",0
"38344","ACF3NP_RS04380",0
"38345","ACF3NP_RS06925",0
"38346","ACF3NP_RS10970",0
"38347","ALFOR1_RS00170",0
"38348","ALFOR1_RS01235",0
"38349","ALFOR1_RS01390",0
"38350","ALFOR1_RS10190",0
"38351","ALFOR1_RS12995",0
"38352","ALFOR1_RS15685",0
"38353","ALFOR1_RS16245",0
"38354","ALFOR1_RS17330",0
"38355","ABD907_RS20510",0
"38356","ABD907_RS20515",0
"38357","ABD907_RS20555",0
"38358","V7R85_RS00110",0
"38359","V7R85_RS05750",0
"38360","F615_RS0106290",0
"38361","F615_RS0111290",0
"38362","F615_RS0116350",0
"38363","F615_RS0116470",0
"38364","PKE98_RS26815",0
"38365","CV013_RS02600",0
"38366","CV013_RS02605",0
"38367","BCF53_RS16510",0
"38368","A7A78_RS09785",0
"38369","NITSA_RS08530",0
"38370","NITSA_RS10630",0
"38371","T403_RS0100425",0
"38372","ACG0Z6_RS16435",0
"38373","ACG0Z6_RS16460",0
"38374","DHO95_RS15045",0
"38375","P186_RS00645",0
"38376","ELQ90_RS03735",0
"38377","FNT36_RS25195",0
"38378","FNT36_RS25250",0
"38379","FNT36_RS06600",0
"38380","FNT36_RS14885",0
"38381","FNT36_RS22685",0
"38382","FNT36_RS22690",0
"38383","MLAB_RS02225",0
"38384","MLAB_RS05350",0
"38385","MLAB_RS08785",0
"38386","FHX71_RS05395",0
"38387","FHX71_RS18905",0
"38388","FHX71_RS22880",0
"38389","C0012_RS15280",0
"38390","TCUR_RS03955",0
"38391","TCUR_RS07690",0
"38392","TCUR_RS10690",0
"38393","TCUR_RS13015",0
"38394","SG35_RS30490",0
"38395","SG35_RS00140",0
"38396","SG35_RS00170",0
"38397","SG35_RS03435",0
"38398","SG35_RS17540",0
"38399","SG35_RS22145",0
"38400","SG35_RS24770",0
"38401","SG35_RS25685",0
"38402","SG35_RS26755",0
"38403","BGLCM_RS00870",0
"38404","BGLCM_RS02420",0
"38405","CO076_RS01085",0
"38406","CO076_RS01335",0
"38407","CO076_RS16855",0
"38408","CO076_RS17535",0
"38409","CO076_RS19865",0
"38410","CO076_RS21085",0
"38411","CO076_RS22295",0
"38412","BMW27_RS15925",0
"38413","BMW27_RS17560",0
"38414","BMW27_RS04490",0
"38415","BTO20_RS09965",0
"38416","BTO20_RS14695",0
"38417","BTO20_RS24005",0
"38418","DRF71_RS26950",0
"38419","RU93_RS04910",0
"38420","ACFQ4O_RS14445",0
"38421","NQ518_RS00105",0
"38422","NQ518_RS07350",0
"38423","NQ518_RS09035",0
"38424","QQK49_RS03050",0
"38425","QQK49_RS09930",0
"38426","OPR26_RS02670",0
"38427","H2R00_RS10490",0
"38428","H2R00_RS11985",0
"38429","H2R00_RS14135",0
"38430","H2R00_RS14525",0
"38431","H2R00_RS14585",0
"38432","H2R00_RS14915",0
"38433","H2R00_RS15050",0
"38434","H2R00_RS20220",0
"38435","Mpaci_RS06585",0
"38436","C9I98_RS23305",0
"38437","C9I98_RS26315",0
"38438","C9I98_RS26320",0
"38439","C9I98_RS26375",0
"38440","C9I98_RS12310",0
"38441","N747_RS0101640",0
"38442","N747_RS0102495",0
"38443","HUR95_RS02550",0
"38444","HUR95_RS02970",0
"38445","HUR95_RS04385",0
"38446","HUR95_RS04445",0
"38447","HUR95_RS05070",0
"38448","HUR95_RS10980",0
"38449","HUR95_RS13910",0
"38450","HUR95_RS13985",0
"38451","KQI89_RS17410",0
"38452","KQI89_RS11665",0
"38453","BFV67_RS01110",0
"38454","BFV67_RS01825",0
"38455","BFV67_RS04015",0
"38456","BFV67_RS16690",0
"38457","BFV67_RS19965",0
"38458","BFV67_RS21060",0
"38459","BFV67_RS21475",0
"38460","BFV67_RS21990",0
"38461","SPV1_RS02120",0
"38462","SPV1_RS06685",0
"38463","DHX103_RS07725",0
"38464","DHX103_RS07840",0
"38465","DHX103_RS08080",0
"38466","DHX103_RS08140",0
"38467","DHX103_RS08545",0
"38468","DHX103_RS10465",0
"38469","DHX103_RS12475",0
"38470","DHX103_RS12905",0
"38471","DHX103_RS13875",0
"38472","BV214_RS12890",0
"38473","EG346_RS02810",0
"38474","EG346_RS02840",0
"38475","EG346_RS02870",0
"38476","EG346_RS08365",0
"38477","EG346_RS08395",0
"38478","EG346_RS08425",0
"38479","EG346_RS12495",0
"38480","BT156_RS21725",0
"38481","JOD24_RS09235",0
"38482","JOD24_RS11640",0
"38483","JOD24_RS15940",0
"38484","JOD24_RS16065",0
"38485","H4B44_RS00425",0
"38486","H4B44_RS02680",0
"38487","H4B44_RS02885",0
"38488","H4B44_RS09030",0
"38489","TBC1_RS04000",0
"38490","TBC1_RS11865",0
"38491","JKL49_RS07885",0
"38492","IE125_RS06300",0
"38493","IE125_RS15150",0
"38494","IE125_RS19145",0
"38495","IE125_RS19150",0
"38496","IE125_RS19160",0
"38497","CDG60_RS00850",0
"38498","CDG60_RS01715",0
"38499","CDG60_RS04120",0
"38500","CDG60_RS09900",0
"38501","CDG60_RS14855",0
"38502","CDG60_RS15435",0
"38503","CDG60_RS17915",0
"38504","EKM87_RS12095",0
"38505","HPT27_RS19030",0
"38506","CKV62_RS00285",0
"38507","CKV62_RS02400",0
"38508","CKV62_RS03050",0
"38509","CKV62_RS07150",0
"38510","JMY03_RS00135",0
"38511","JMY03_RS10815",0
"38512","CUC44_RS11240",0
"38513","CUC44_RS15770",0
"38514","CUC44_RS16240",0
"38515","CUC44_RS20890",0
"38516","BM352_RS04405",0
"38517","JMX18_RS00010",0
"38518","JMX18_RS08535",0
"38519","JMX18_RS09575",0
"38520","QEP08_RS20850",0
"38521","E1261_RS34265",0
"38522","E1261_RS13505",0
"38523","E1261_RS44655",0
"38524","E1261_RS21280",0
"38525","LC531_RS02670",0
"38526","LC531_RS13375",0
"38527","KFE13_RS13625",0
"38528","HRH33_RS01475",0
"38529","HRH33_RS04240",0
"38530","HRH33_RS10405",0
"38531","HRH33_RS22730",0
"38532","HRH33_RS24280",0
"38533","LL964_RS19995",0
"38534","GPSY_RS05785",0
"38535","P12x_RS05490",0
"38536","P12x_RS13380",0
"38537","P12x_RS17360",0
"38538","P12x_RS22875",0
"38539","ACQVBX_RS15420",0
"38540","ACQVBX_RS16940",0
"38541","IEY59_RS09715",0
"38542","IEY59_RS13930",0
"38543","IEY59_RS15280",0
"38544","D777_RS17420",0
"38545","DI392_RS17525",0
"38546","DI392_RS18305",0
"38547","DI392_RS18670",0
"38548","DI392_RS19025",0
"38549","DI392_RS19175",0
"38550","DI392_RS19310",0
"38551","DI392_RS19385",0
"38552","DI392_RS19425",0
"38553","DI392_RS19435",0
"38554","DI392_RS19450",0
"38555","DI392_RS12815",0
"38556","K341_RS0103530",0
"38557","K341_RS0107390",0
"38558","K341_RS0108330",0
"38559","K341_RS0110530",0
"38560","CFK37_RS01900",0
"38561","CFK37_RS03060",0
"38562","CFK37_RS05055",0
"38563","CFK37_RS05630",0
"38564","CFK37_RS05690",0
"38565","CFK37_RS12510",0
"38566","CFK37_RS17280",0
"38567","D6X89_RS22490",0
"38568","HFP57_RS10705",0
"38569","FTX54_RS00040",0
"38570","FTX54_RS00145",0
"38571","FTX54_RS00410",0
"38572","FTX54_RS00470",0
"38573","FTX54_RS03915",0
"38574","FTX54_RS05945",0
"38575","FTX54_RS13595",0
"38576","QMG80_RS11585",0
"38577","QMG80_RS11610",0
"38578","NKR20_RS00040",0
"38579","NKR20_RS00345",0
"38580","NKR20_RS00630",0
"38581","NKR20_RS00690",0
"38582","NKR20_RS01170",0
"38583","NKR20_RS02125",0
"38584","NKR20_RS14740",0
"38585","NKR20_RS16395",0
"38586","NKR20_RS17295",0
"38587","NKR20_RS19330",0
"38588","NKR20_RS19350",0
"38589","KT882_RS05795",0
"38590","KT882_RS05840",0
"38591","KT882_RS05870",0
"38592","KT882_RS05985",0
"38593","KT882_RS23700",0
"38594","KT882_RS23740",0
"38595","KT882_RS30370",0
"38596","KT882_RS30420",0
"38597","KT882_RS30530",0
"38598","BS19_RS05905",0
"38599","BS19_RS10710",0
"38600","BS19_RS12490",0
"38601","BS19_RS13365",0
"38602","BS19_RS14315",0
"38603","BHU72_RS02515",0
"38604","BHU72_RS07825",0
"38605","BHU72_RS07840",0
"38606","BHU72_RS09335",0
"38607","BHU72_RS10445",0
"38608","BHU72_RS14650",0
"38609","PNIG_RS00175",0
"38610","PNIG_RS00600",0
"38611","PNIG_RS01345",0
"38612","PNIG_RS02695",0
"38613","PNIG_RS11105",0
"38614","PNIG_RS13150",0
"38615","PNIG_RS15360",0
"38616","PNIG_RS15440",0
"38617","PNIG_RS16455",0
"38618","H9L18_RS00010",0
"38619","H9L18_RS00060",0
"38620","H9L18_RS00110",0
"38621","H9L18_RS00160",0
"38622","H9L18_RS00880",0
"38623","H9L18_RS04550",0
"38624","H9L18_RS09675",0
"38625","TE34_RS00005",0
"38626","TE34_RS00010",0
"38627","TE34_RS09835",0
"38628","HHUB_RS00150",0
"38629","LCY76_RS00005",0
"38630","LCY76_RS00060",0
"38631","LCY76_RS00105",0
"38632","LCY76_RS00205",0
"38633","LCY76_RS00530",0
"38634","LCY76_RS00590",0
"38635","LCY76_RS01000",0
"38636","LCY76_RS01475",0
"38637","LCY76_RS01765",0
"38638","LCY76_RS03940",0
"38639","BMW43_RS20730",0
"38640","BMW43_RS19145",0
"38641","BMW43_RS20295",0
"38642","BMW43_RS16460",0
"38643","BMW43_RS19625",0
"38644","BMW43_RS19310",0
"38645","FOA19_RS23225",0
"38646","AsAng_RS00835",0
"38647","AsAng_RS18520",0
"38648","AsAng_RS22725",0
"38649","AsAng_RS22740",0
"38650","FKG95_RS29450",0
"38651","BLV84_RS12125",0
"38652","M2319_RS05515",0
"38653","LEN_RS20160",0
"38654","LEN_RS23125",0
"38655","HH213_RS09270",0
"38656","HH213_RS09320",0
"38657","HH213_RS09355",0
"38658","HH213_RS14685",0
"38659","HH213_RS14740",0
"38660","HH213_RS14850",0
"38661","HH213_RS19830",0
"38662","KQI36_RS05175",0
"38663","KQI36_RS07320",0
"38664","KQI36_RS08695",0
"38665","KQI36_RS16890",0
"38666","KQI36_RS17440",0
"38667","KQI36_RS17460",0
"38668","KQI36_RS17500",0
"38669","KQI36_RS17505",0
"38670","KQI36_RS17530",0
"38671","KQI36_RS17595",0
"38672","KQI36_RS17625",0
"38673","KQI36_RS17645",0
"38674","KQI36_RS17650",0
"38675","E3U36_RS01985",0
"38676","E3U36_RS04115",0
"38677","E3U36_RS06085",0
"38678","E3U36_RS06455",0
"38679","E3U36_RS07705",0
"38680","E3U36_RS11965",0
"38681","NOF55_RS23375",0
"38682","C8R30_RS06290",0
"38683","B9P63_RS16815",0
"38684","OZN99_RS23845",0
"38685","MED01_RS31165",0
"38686","D7Z94_RS25465",0
"38687","AWQ70_RS07935",0
"38688","AWQ70_RS22190",0
"38689","AWQ70_RS29560",0
"38690","AWQ70_RS37020",0
"38691","F8A88_RS14205",0
"38692","F8A88_RS15675",0
"38693","F8A88_RS15700",0
"38694","CAP_RS10670",0
"38695","NMI01S_RS33595",0
"38696","MAG_RS02680",0
"38697","MAG_RS02690",0
"38698","BHR79_RS03985",0
"38699","G6N15_RS01855",0
"38700","G6N15_RS19540",0
"38701","ACMC9J_RS06525",0
"38702","ACMC9J_RS07495",0
"38703","E6P74_RS12540",0
"38704","ICN26_RS04275",0
"38705","OCEPR_RS01395",0
"38706","OCEPR_RS05105",0
"38707","FFM73_RS12020",0
"38708","FFM73_RS12660",0
"38709","FFM73_RS12665",0
"38710","G6N61_RS05220",0
"38711","G6N61_RS27895",0
"38712","QQL60_RS00005",0
"38713","BLP75_RS17895",0
"38714","BLP75_RS14895",0
"38715","BLP75_RS16755",0
"38716","BLP75_RS15310",0
"38717","BLP75_RS17475",0
"38718","BLP75_RS14320",0
"38719","BLP75_RS17255",0
"38720","BLP75_RS13125",0
"38721","PAU_RS00270",0
"38722","PAU_RS02010",0
"38723","PAU_RS03325",0
"38724","PAU_RS15795",0
"38725","PAU_RS19180",0
"38726","PAU_RS20750",0
"38727","PAU_RS21055",0
"38728","ABD093_RS02965",0
"38729","ABD093_RS03050",0
"38730","AAA988_RS01510",0
"38731","D8780_RS06660",0
"38732","D8780_RS10460",0
"38733","AWB76_RS38250",0
"38734","NED97_RS08130",0
"38735","NED97_RS11315",0
"38736","NED97_RS18380",0
"38737","MN204_RS20395",0
"38738","MN204_RS18645",0
"38739","MN204_RS20405",0
"38740","MN204_RS20425",0
"38741","MN204_RS00005",0
"38742","MN204_RS20200",0
"38743","MN204_RS03110",0
"38744","MN204_RS20330",0
"38745","MN204_RS21160",0
"38746","AU072_RS23130",0
"38747","CJZ98_RS16925",0
"38748","QJS82_RS00060",0
"38749","QJS82_RS08990",0
"38750","QJS82_RS12555",0
"38751","QJS82_RS12580",0
"38752","A5776_RS06915",0
"38753","ACFFIA_RS42480",0
"38754","GY634_RS10135",0
